label,hand,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41
neutral,Right,0.0,0.0,-0.4636548175894683,-0.20640443669478806,-0.9318125542429414,-0.1856290091932239,-1.2780424221359494,0.0040257158239923275,-1.5399580444243575,0.21919616855813914,-1.0755642330706243,-0.5523578684398095,-1.4681041734461175,-0.22359961942761447,-1.7572783526758493,0.0556851023754658,-1.984610775452768,0.3201173310089009,-0.8950874322602967,-0.44586770756404337,-1.296895611522374,-0.0573699593392437,-1.5782728268165063,0.3371922975802408,-1.7803848752884714,0.713650732861044,-0.6540766071497736,-0.22213749799146384,-0.9896200515912501,0.15460713718648236,-1.1995553040746725,0.5171528401539308,-1.3593109882381176,0.8332395734642613,-0.38905916380128486,0.10292151055915143,-0.5730210128260765,0.3733297639105427,-0.7041298569650415,0.5537290649619424,-0.8130987896578543,0.7204157905576908
neutral,Left,0.0,0.0,-0.09764691347806503,-0.5054605340097433,-0.3904458691760426,-0.9439362755231383,-0.6640605298215151,-1.1486230483100086,-0.8955428600914762,-1.279034246544784,-0.692838730062292,-0.975605536841871,-1.0000001280066997,-1.2474640001864674,-1.2411252850578012,-1.36664959699179,-1.4389961374777853,-1.4251252547093987,-0.7568480937037618,-0.653575782933166,-1.063971994858426,-0.925950413024075,-1.2844941306638376,-1.0579508306678997,-1.4662006443240159,-1.151556000332756,-0.7451801473328041,-0.2884229631574462,-1.0378543090274166,-0.4668865903921537,-1.2340196434014126,-0.5548148046785819,-1.3957576518048416,-0.6363246231581389,-0.6743891377338231,0.13143152103693548,-0.9180239432047084,0.12395852801852898,-1.0692344349439868,0.10698947299758758,-1.184776691327125,0.08041479504157958
neutral,Right,0.0,0.0,-0.2963957037181486,0.29142394829591894,-0.6297112851735643,0.3620654692779895,-0.867944347623714,0.3388480611733856,-1.0707322635594774,0.2584465151844758,-0.824237863152089,-0.326734573629496,-1.0432704621120477,-0.4666237023795788,-1.2132012505716512,-0.5083476447520396,-1.3623065280867896,-0.544394845944528,-0.7782458348609259,-0.6279456617690904,-1.01872811251427,-0.8417680000429975,-1.201414720574855,-0.9552443819552865,-1.361766337356809,-1.0562858470442968,-0.6826204926172483,-0.8700100769892882,-0.9146476796928535,-1.121195080918507,-1.08935673420503,-1.270526227657,-1.240390850647346,-1.402020550272407,-0.5357338932075082,-1.060001369443394,-0.7293196126728988,-1.3416502874344187,-0.8703962659760727,-1.5038633509277242,-0.9992143805208251,-1.6366755072635422
neutral,Right,0.0,0.0,-0.23965266289767412,0.11134867903457206,-0.5247487389345995,-0.0879223960464203,-0.7157556094073152,-0.3330779067241248,-0.8897464737623108,-0.500531794063252,-0.6329912778183256,-0.6545356001096246,-0.8538152837370839,-0.990409739311785,-1.036762347397123,-1.1874638929455756,-1.2001958228042215,-1.3361019257595073,-0.556028223620221,-0.8311544991886092,-0.7993481273128179,-1.1969356117448133,-1.0029234756272876,-1.4116737064093756,-1.1781718499623408,-1.5813175858965,-0.4355858292690949,-0.9383776978778636,-0.6624881311894054,-1.3138807289107488,-0.8450279443819693,-1.5400893806445874,-1.0001908139539313,-1.7262000851312322,-0.27468988848210174,-0.9714855053938899,-0.4511906959621165,-1.2854472517602986,-0.5943128578103368,-1.498705117896466,-0.7217003625726492,-1.6766120983320638
neutral,Right,0.0,0.0,-0.23403201035863844,0.07291976266452778,-0.48082420643503976,-0.12807273199585434,-0.6364665988238295,-0.3453441278208503,-0.7849461141290661,-0.5071339856540613,-0.6031416679544236,-0.7096872316300964,-0.8268622022211951,-1.0156482808242937,-0.9871926692601529,-1.2056855095464922,-1.1321424298538318,-1.3701515862155134,-0.514173222972897,-0.8576785103644321,-0.7299262181159337,-1.2300509731797717,-0.897018736572632,-1.463885782127964,-1.0426204159257297,-1.664407100899265,-0.39014929184372893,-0.9181448785130971,-0.5973229718843645,-1.2751092374352941,-0.7577604194340274,-1.4887627651449808,-0.9047127026455393,-1.6690610541857935,-0.2333668444815713,-0.905443903396944,-0.380845399548747,-1.2078605457646088,-0.5096093902291575,-1.3801124151175082,-0.6306848341120624,-1.515019756607313
neutral,Right,0.0,0.0,-0.23002383753087297,0.0923716934671169,-0.4762327558601019,-0.09352141206270043,-0.627671653411144,-0.31321694098453573,-0.7849605498556205,-0.4529076535865643,-0.6157258817450642,-0.6970635859334253,-0.8356590565910497,-1.004713942076577,-0.9935767084162788,-1.1744436413548665,-1.1369770584124734,-1.3103872699126287,-0.5323303535058467,-0.8465290353480487,-0.7688298489470742,-1.2189118770136729,-0.9440016011838561,-1.4421032974638568,-1.0998816520845105,-1.633227709688812,-0.4106010669283752,-0.9074903432451826,-0.6297682787712772,-1.2964218465560662,-0.7821045412655477,-1.5127669646689992,-0.9259194169698286,-1.698751122647768,-0.2547711384172608,-0.8929862977238064,-0.4069849010174051,-1.1924613824966286,-0.5250407389530037,-1.36179406987476,-0.6375002863066995,-1.5068283323608571
neutral,Right,0.0,0.0,-0.24564252194703387,0.06370793129494179,-0.5047441480001129,-0.1470171108048275,-0.6756519243786361,-0.3900882401261023,-0.8490436518746237,-0.5223863811544992,-0.6245413104209011,-0.6840184694824571,-0.857151794884458,-1.0199795549527515,-1.0145069028296798,-1.2024583111400515,-1.1554021513634187,-1.3588161171123874,-0.5458320899939735,-0.8378869190362144,-0.7924083418326439,-1.2299103047958289,-0.9647335508007662,-1.4677759378057529,-1.1139432048081068,-1.6787205403667216,-0.4281943692856873,-0.9183688868906037,-0.6488772197359571,-1.3148740804610275,-0.7939187647352216,-1.5496115269958766,-0.9253808539682279,-1.7587701798009976,-0.27676328002385897,-0.9344318154290948,-0.43638784908479833,-1.2385366391948076,-0.5549451406658724,-1.4297425171213363,-0.6633079386759635,-1.5984254141597058
neutral,Right,0.0,0.0,-0.2637795281517163,0.04465046793039612,-0.5124593149766614,-0.15843971527333603,-0.677381946161185,-0.40385101264060747,-0.8458775659917598,-0.5903254609988612,-0.6141546125540023,-0.6876752820562801,-0.8330035112279928,-1.0437686902954597,-0.9887935819469411,-1.2303529831595879,-1.1338936689567698,-1.3892798692668,-0.5315641774157231,-0.8470106596768818,-0.7685050467807372,-1.257145056728788,-0.9446490025400057,-1.4992694720699604,-1.1058856886986528,-1.7102835081617298,-0.4118746312785891,-0.9288953032247727,-0.6257831746033805,-1.3475219578424718,-0.7702956283411906,-1.5971856541864209,-0.9059672017389612,-1.8100199972017559,-0.2602555863547996,-0.9461022941208989,-0.41223430817224316,-1.2787076029007665,-0.5295101548246903,-1.4946394680900017,-0.6419493133317913,-1.6801896434389945
neutral,Right,0.0,0.0,-0.2634237905755434,0.03510517272288977,-0.5095321782424252,-0.19643660375933544,-0.6731996043853233,-0.44760129051147385,-0.838234809881661,-0.6317838447247786,-0.6061633451306084,-0.7048463648408556,-0.8244619959326273,-1.0723080441607957,-0.9750783589355425,-1.2625090940274968,-1.1151639971851612,-1.4236767664770147,-0.5244950447732276,-0.8514062567191044,-0.7645291099957153,-1.2614468227673459,-0.9344359037132667,-1.5139359139834572,-1.0866565862507391,-1.7331023382626682,-0.4073787997910268,-0.9237441772516104,-0.6193092448933236,-1.3366328745482496,-0.7595494521346438,-1.598517407923436,-0.8944306550239627,-1.8225495390829163,-0.2577240360325615,-0.937138563669237,-0.4079367920131503,-1.2657373069344426,-0.5247994041671131,-1.479620586970243,-0.6392124378176302,-1.6637599500859857
neutral,Right,0.0,0.0,-0.2620069799491884,0.023292587536362784,-0.4963509606142786,-0.20187674731519878,-0.6506701849600465,-0.4380750064502194,-0.8095999694647131,-0.6141203382030569,-0.5900674313935497,-0.7198537233594544,-0.8029568278739811,-1.0770874146420024,-0.9472032007147688,-1.2647973044623644,-1.0825167036650138,-1.4270707215893261,-0.5114929689428487,-0.8592804007721339,-0.7400542192674437,-1.2561980744954633,-0.9029350599735451,-1.50786325661098,-1.049031913756677,-1.7302526656434831,-0.4005491046862618,-0.9262790045496445,-0.5970436704039824,-1.3259982590410058,-0.7292399457099266,-1.5825735991167724,-0.8557381212901529,-1.799304556419904,-0.2591855977873145,-0.9354100692132556,-0.39895775979301157,-1.25520447852774,-0.5095135528972217,-1.4657367858023682,-0.6176418217006374,-1.6447742980411335
neutral,Right,0.0,0.0,-0.24384882052186194,0.013798075048748037,-0.475159442127062,-0.20906320054690736,-0.6228041710777413,-0.43407533211526755,-0.7755005170376055,-0.5916488219228041,-0.5663817415786084,-0.7424306834110633,-0.772775743222743,-1.0848247777382483,-0.9098416451573611,-1.2626698846982196,-1.0388197942604545,-1.4163537540959867,-0.49484542973711504,-0.868974134802942,-0.7174083464297244,-1.2583059181637866,-0.8706661415014698,-1.5028670594338758,-1.0082735425795266,-1.7169003404001955,-0.3913973621246935,-0.9267645621381306,-0.585259755466741,-1.3223454059265043,-0.713778877170939,-1.5758800697207287,-0.8339533901999154,-1.7857137487363677,-0.25803609807995653,-0.9252972597716581,-0.39293742843856566,-1.2376080485606118,-0.498827229688572,-1.4454624502383873,-0.5997851137400484,-1.6183283478871369
neutral,Right,0.0,0.0,-0.2425904035834799,0.009473335594831933,-0.4628776054922641,-0.22284474251388697,-0.5978615699168524,-0.45508376489569996,-0.7459708931605393,-0.6061336098215007,-0.5568513237447141,-0.752827396355089,-0.7647866832023257,-1.0894169038633255,-0.8975964394576081,-1.2753577303399606,-1.0203501315710657,-1.4382041829949648,-0.48469733747708194,-0.8746751976779014,-0.7061521046325698,-1.2660988992841333,-0.856679479043219,-1.5106849768536563,-0.9898873248033211,-1.7297339464798527,-0.37929497198432705,-0.9239424631665757,-0.5777656041373697,-1.3183807792389715,-0.7066071142607616,-1.5707931541729383,-0.8253022610342627,-1.784397028848945,-0.24206371676289343,-0.9098448945859273,-0.3793188643817919,-1.223131408993198,-0.4866333243893111,-1.426994168759403,-0.5888720553706845,-1.5991618186547936
neutral,Right,0.0,0.0,-0.2538924987736177,0.018594539613275098,-0.4890932308756523,-0.21489939763586619,-0.6310036084183983,-0.4586894819372482,-0.7829989031705675,-0.6479813648709797,-0.5894127950975441,-0.7424945436014547,-0.7998081808245227,-1.0977818765312377,-0.9354144929985391,-1.2889769926601582,-1.0618569294468432,-1.4625031202633323,-0.507854265061874,-0.8614359756357564,-0.7327247575068068,-1.2661730084593625,-0.8872995456426555,-1.5207838420250892,-1.0250753380212534,-1.7579989690564173,-0.3906853779041267,-0.9022809906772522,-0.5915034474273934,-1.307078001231633,-0.724156510253326,-1.5646429409701688,-0.8464896153188607,-1.787532995802555,-0.24051557077733066,-0.8810024250638052,-0.37654542494189813,-1.2026408079559474,-0.4903137100528534,-1.4109004453149003,-0.5992238891631614,-1.5864516105123774
neutral,Right,0.0,0.0,-0.2616458535553396,0.008318685547544398,-0.5011778711250109,-0.23243445073636979,-0.652356676031333,-0.476016066377849,-0.819583833090898,-0.6601955302592905,-0.6121459201224206,-0.7324528533012025,-0.8376179887006667,-1.0961922904536505,-0.9780497976235937,-1.2939577213438371,-1.1070499596051857,-1.4747210796251313,-0.5286489569443025,-0.8488332101764527,-0.7662233964291885,-1.263164119314906,-0.9267414569033529,-1.5266076690795802,-1.0694979594369256,-1.7732189626988923,-0.4052465175358327,-0.8873291819055178,-0.6155831019047557,-1.301049438840232,-0.7433860995994371,-1.5714044908166034,-0.860799560788357,-1.8032792621422784,-0.24714284050488394,-0.8657679689876091,-0.38424572680155916,-1.187851399782095,-0.4977529450961947,-1.4007485081702842,-0.6064551652384963,-1.581080408219744
neutral,Right,0.0,0.0,-0.2720195026326352,-0.003707626519159987,-0.5052793665102933,-0.26465380474827727,-0.6501211977668455,-0.509177892997557,-0.8156962296890163,-0.6657295695935563,-0.6159273906973711,-0.7418002973947034,-0.8360656504744136,-1.1114818398059885,-0.9736615421353495,-1.3340825590044365,-1.094318768878177,-1.5371881116961925,-0.5360771438620358,-0.8441615360440455,-0.7684164832130657,-1.2643235435213713,-0.9291925489754124,-1.5393561496820318,-1.0679372192054684,-1.7935471532777818,-0.4145412516809646,-0.8777460399704867,-0.6293523324070877,-1.2999762242900617,-0.7569091757945468,-1.5727032018290716,-0.8706791746812332,-1.8113265664329963,-0.25922113328627194,-0.852913839694758,-0.39522375166376167,-1.16827354791782,-0.5019126193835388,-1.3806608372593412,-0.5973025365821376,-1.567665657636347
neutral,Right,0.0,0.0,-0.2769890752399118,-0.023715572923609176,-0.511243461409496,-0.3202073846073194,-0.6635573448716214,-0.5733485256911792,-0.8196977745214498,-0.7167476245149996,-0.6298815418671939,-0.7297936323410082,-0.8403502926582278,-1.0885467286451218,-0.9760286983055235,-1.34019686494464,-1.0842661020062059,-1.575754980850088,-0.5571112677215958,-0.830430206470511,-0.7877784561981948,-1.2208577812215582,-0.9430023931941989,-1.5062906131087856,-1.0664117268333868,-1.7717808299499764,-0.43465042823592137,-0.8651541059292602,-0.6382591178982883,-1.2576780629469375,-0.767517151661169,-1.5331854119438377,-0.8812819149827464,-1.7717863213315799,-0.2748811421361158,-0.8408051305413862,-0.3998983144372093,-1.1356525574718297,-0.4987318218209031,-1.331977402832129,-0.5864235052890959,-1.5033969390407245
neutral,Right,0.0,0.0,-0.30916398433791,-0.03276383678382152,-0.5261919441563909,-0.33136226881079345,-0.6603950472447813,-0.5695494516946165,-0.7872050755598615,-0.7395099678668339,-0.6330057961650609,-0.744985893196044,-0.8128441894268068,-1.0756995506632632,-0.9381343120796388,-1.294750151267438,-1.045287095124986,-1.5044705239293208,-0.5579499332645503,-0.8298669818724791,-0.7726853907258184,-1.1520086657990596,-0.9236221758210228,-1.3796706812504795,-1.0548722762023282,-1.599617297757852,-0.44366185929672886,-0.839702964368387,-0.6492533499143692,-1.1243644615842887,-0.7945672011739204,-1.336310342996469,-0.9227027593340009,-1.5186784525982244,-0.3067329656216097,-0.766277405045746,-0.4588122276077069,-0.9257312477953569,-0.5720638821693863,-1.032832511813414,-0.6719519162236843,-1.1277328246542502
neutral,Right,0.0,0.0,-0.2907153844085747,-0.021768203814980118,-0.5370279184027574,-0.2744880149865614,-0.6990189086772416,-0.5197878659708254,-0.832533790420602,-0.7135076895689518,-0.7001688701160995,-0.6323822483817645,-0.8885641645015757,-0.9659564063949575,-1.018643011977573,-1.179850456085694,-1.1227126890994652,-1.3663146869922804,-0.6745699056312576,-0.7382017162796447,-0.886307828543434,-1.0514747573081966,-1.0222973881971955,-1.2509003938266499,-1.1352919962948784,-1.4440338307824683,-0.613598322817253,-0.8060979163444979,-0.830634704261213,-1.0992580381159156,-0.9696333907831441,-1.2792459452762455,-1.0853183709399619,-1.443171461541922,-0.5241836271775967,-0.837040148343863,-0.7153566711385502,-1.0777071578672233,-0.8365079398352311,-1.2223112444527056,-0.9411609484415174,-1.3529819778552563
neutral,Right,0.0,0.0,-0.281239924700536,0.03211943052154122,-0.5576416464543962,-0.2149524552025548,-0.7380760153046905,-0.4659166520554801,-0.8563327135007202,-0.6701821024581103,-0.7737790502192603,-0.5192487738098365,-1.0201288228073566,-0.7842148656955858,-1.1980090590720742,-0.8751168668097581,-1.349894121150371,-0.906081230862048,-0.7608214557017214,-0.6489496396148507,-1.017209814138126,-0.9446320517127705,-1.1944753330599391,-1.0721751158506596,-1.346615853332272,-1.1584489873791268,-0.6917493346145743,-0.7548675048292914,-0.9512975558838037,-1.0611958057645074,-1.1256925964529314,-1.214245370762495,-1.2734350567883654,-1.3290150758438033,-0.5893979983114149,-0.8393311506151485,-0.7999544156735937,-1.1121674668446846,-0.9424978411717436,-1.2673813491541484,-1.066737248946304,-1.3922586160429287
neutral,Right,0.0,0.0,-0.35906077257470576,0.09624926134199284,-0.6607579522214077,-0.1399988819035609,-0.8586903388537064,-0.39791328423131644,-1.0142219602572027,-0.5945616874474592,-0.861898375263234,-0.4480429376582676,-1.1078960467761492,-0.7347326000632146,-1.2897589388651567,-0.8863003070955017,-1.4599179761323469,-1.0178963536672465,-0.8232390377583054,-0.5676806873352703,-1.0890428262112293,-0.8448558019707976,-1.2896796509670783,-0.9995721996222323,-1.4814977393257358,-1.1457540959777692,-0.7297105526521941,-0.6652100878316942,-1.0051081767726162,-0.9222124390651892,-1.2058680179036656,-1.0754855567052375,-1.3906559126326965,-1.199082655692651,-0.6033857097045224,-0.739223658823467,-0.8331322453076394,-0.948323866033301,-0.9969266267563465,-1.0730836139261746,-1.1465991127581998,-1.175517811851006
neutral,Right,0.0,0.0,-0.382772593237895,0.0538393937264574,-0.7221482765990744,-0.24691493050273206,-0.9344475226601506,-0.5290051803000175,-1.1025083898629924,-0.7770489598438646,-0.8782616959558688,-0.4887760053609193,-1.1583271767718601,-0.8221187241727548,-1.392858043408176,-0.9904750382438829,-1.601341184783143,-1.1243835583292245,-0.8227212139468202,-0.5684301952477901,-1.1338585293116596,-0.8780408670679687,-1.3934812043795108,-1.0445529070022508,-1.6477336536494898,-1.19615647612556,-0.7096996782631351,-0.6446998547134889,-1.0304254041076188,-0.928596061306341,-1.2686296937513324,-1.1082519576505676,-1.492629341642312,-1.2470903061968388,-0.5566960136564956,-0.6994538228752221,-0.8062588741118563,-0.9269443822269786,-0.9916941347072219,-1.074726300733204,-1.158777909707437,-1.2019267652169223
neutral,Right,0.0,0.0,-0.4425309093384318,0.09169023896922246,-0.8101992052193427,-0.22507139282979544,-1.056625143868327,-0.540082456070157,-1.2388097802805142,-0.7920431687436701,-0.9126427815296344,-0.4496597765197258,-1.2003983290204638,-0.7305776749383363,-1.4075397053995404,-0.8985925944014993,-1.5848975103172824,-1.0791168529380646,-0.8456832625023477,-0.5336680512273587,-1.1644589717833453,-0.7741691139818221,-1.3903643567725255,-0.9274671959067098,-1.592375730565993,-1.1197852445434464,-0.7281495896221865,-0.5931439168322583,-1.0597236828161907,-0.802640574000216,-1.2848836363769176,-0.9416651653588531,-1.4662337373123524,-1.09547342229199,-0.5812669991748324,-0.6027372715933365,-0.8245167044923751,-0.7539213056405918,-0.996732553842419,-0.8756825309586502,-1.14355972591827,-1.0117824449270805
neutral,Right,0.0,0.0,-0.4663785182088096,0.07120809849404122,-0.8684100580644253,-0.2059604980602826,-1.143341781901862,-0.49414052846129786,-1.3396418228038316,-0.7458211703246547,-0.9372142561426668,-0.4625421929687659,-1.2460673579564527,-0.6899961458393055,-1.4839897571012468,-0.8197028924090648,-1.692543020819916,-0.9570716657890159,-0.8492815502136846,-0.5279214379134731,-1.1764870417719562,-0.7437595881610435,-1.4259496974426848,-0.8630214966118717,-1.6592254214159614,-1.007920681336087,-0.7085562873506367,-0.567062579031814,-1.0274877106719589,-0.7502223206808094,-1.2483284290325463,-0.8625333980005615,-1.4420327532567139,-0.9833918079551309,-0.5247904063137144,-0.5503981723929474,-0.7499986334091207,-0.6483855916741427,-0.9113420787238123,-0.7241276363980323,-1.0519239220432708,-0.8218884173881235
neutral,Right,0.0,0.0,-0.6060549535900661,-0.02427479239867445,-1.0756714991076188,-0.23003577462530572,-1.4081114572511917,-0.37665014032191196,-1.6641868966191717,-0.5385388393462276,-1.038914588573491,-0.4613276237134066,-1.362466504036199,-0.6094579861620568,-1.6344231952772845,-0.650790178792688,-1.8896857276856385,-0.7081628256985895,-0.8905334011157156,-0.4548938972487741,-1.2100467740092193,-0.6176312425474874,-1.4859334902637475,-0.6494372832771476,-1.7647761727527587,-0.7040268122709169,-0.678945610969848,-0.3784332072261592,-0.9600138780605523,-0.5243607282734253,-1.174889035359695,-0.5932810726849307,-1.38994158962125,-0.6706209498509299,-0.41897653570891996,-0.17810460084482913,-0.56914858773962,-0.21421560449017368,-0.7024347882492676,-0.28421982484784686,-0.8284912502834582,-0.36642414765713854
neutral,Right,0.0,0.0,-0.5909144841223805,0.008167118803871042,-1.1210439969376191,0.03827537090544152,-1.4870880255581425,0.07409091960339734,-1.7978394366823174,0.05775951019020252,-1.1263885775833176,-0.2127983070768467,-1.518905921263536,-0.17497615434760475,-1.8284857527965055,-0.10962930523572097,-2.110466647839967,-0.07150170749537416,-0.9921999379477644,-0.1245614653966553,-1.385755936075467,-0.10307849961561316,-1.7051870762652048,-0.027801152399637208,-2.004345717940131,0.020014425762373615,-0.792230321337322,0.05043307221550668,-1.1321036517147078,0.09573226427908645,-1.3908601201846476,0.13100409257533013,-1.6381935108781747,0.13288130670607878,-0.535455003147743,0.3467988717750065,-0.7008350933964699,0.485235459620555,-0.8287310001643533,0.48041480201473796,-0.9407960879539082,0.45694856480742463
neutral,Right,0.0,0.0,-0.6403962023708846,-0.017149773634459003,-1.2147809396210159,0.11178361957961984,-1.6349602498570053,0.2183843986391176,-1.9971457278716402,0.2683659051412429,-1.1670489193422964,-0.14238406227017686,-1.5959024364815504,0.04949021325211962,-1.9027203782902937,0.1607476638263321,-2.1832495822121567,0.21496278376677835,-0.9992571110934284,-0.038207148211093146,-1.4302319839634172,0.14867837795157735,-1.730891322269388,0.26703835193019354,-2.021505684851091,0.3108695947840991,-0.7674326577585525,0.18304464405691587,-1.12217519466932,0.31226007598859057,-1.3714375257050164,0.405840825754341,-1.6028654568643474,0.41066353619151136,-0.48159020831810906,0.5317893092071968,-0.6869136365593121,0.7166224729813403,-0.8169243873478634,0.755219319850617,-0.9230240169656115,0.743034034180722
neutral,Right,0.0,0.0,-0.6662698321031352,0.032459479107672225,-1.2595150725259991,0.17676915704320922,-1.6959431291919356,0.25805947826292125,-2.0769348412868065,0.2893982848489969,-1.2032120540130942,-0.1298225225773703,-1.5918845292212975,0.052613881565094146,-1.8992151138011715,0.22276214229595875,-2.1995353375797393,0.33528736159184563,-0.9999739358811593,0.005128462233103008,-1.3754523394099611,0.22734797119957992,-1.688903520069324,0.4323663884678149,-2.009060263234284,0.5659919625075538,-0.7177368715959911,0.2139237614130649,-1.0262881887440327,0.43086779684724585,-1.264205579632187,0.587710380462149,-1.51388156537778,0.6676398850484937,-0.37911289229733147,0.5209726384772079,-0.5302412775603575,0.797630200627037,-0.6571043318372204,0.86599276382976,-0.7819577185633355,0.8750466586591148
neutral,Right,0.0,0.0,-0.6784044726860433,0.191381950275122,-1.3429544326981342,0.354356159379029,-1.80073812749093,0.43686243395383206,-2.1701954292142775,0.45696014844469784,-1.2485666379720344,-0.169298676430246,-1.710289615500086,0.0030805492593652672,-2.0197888892536224,0.15748669274577742,-2.3183340750098242,0.28782567861081726,-0.9997802398583351,-0.020282028017398358,-1.3883391252405153,0.24179421314805816,-1.686261833950291,0.5288131011859168,-2.006093556443494,0.7775215849452183,-0.6567049060918579,0.2251867266187142,-1.007223155175224,0.48963223438887155,-1.2578024212288315,0.7002389232701004,-1.5394242740943127,0.8477651454843048,-0.2609460641323089,0.5716726984148013,-0.4437239238733865,0.8377351384859038,-0.586519152977002,0.9490102411861743,-0.7413994848998571,1.021365867181573
neutral,Right,0.0,0.0,-0.7572986499740795,0.10026170542479661,-1.372569118935203,0.2578309202834561,-1.825326613754324,0.36437637724087946,-2.2293275092757954,0.40266767090981015,-1.25777560362518,-0.028642334328443233,-1.6671212409591358,0.09785750215935164,-1.9604644937127238,0.2784172279768422,-2.2455326175632213,0.4220341119217143,-0.994655774539626,0.10310918895452488,-1.3110648282205968,0.29418159386409304,-1.5494802421193845,0.5526926617286251,-1.8111737915759658,0.7783688437574847,-0.6428578977751368,0.29866938356261014,-0.914572626641451,0.5010530488037281,-1.1074164606987469,0.6429298039248774,-1.3347067243006074,0.7435358129137262,-0.23660337892532432,0.5615075097321214,-0.29744190328880277,0.8399568839876712,-0.3875910661959607,0.9720654001552339,-0.49095573347074045,1.068756330779382
neutral,Right,0.0,0.0,-0.8203132676760921,0.1710298850161743,-1.520433119672851,0.22515731706228823,-2.001421047436926,0.2522307724056516,-2.428405835433084,0.19803099112297537,-1.2729375120447748,-0.19036382715599434,-1.6390673165488339,0.03972715130725831,-1.9055601641004207,0.23269833364244255,-2.1811597399157168,0.40386735180585215,-0.9999564220604477,-0.007485363321260204,-1.330255730934152,0.17609340402122503,-1.5578543709532628,0.42499703909932274,-1.8205089987497844,0.654011127002974,-0.6450435318865002,0.23802064030135098,-0.8926485909237349,0.3766362122289554,-1.0844974325378876,0.5499413879795846,-1.3372290842735863,0.6979605055516668,-0.22442640426214533,0.5619318826083245,-0.2440812801949215,0.6991487026290565,-0.29477861638452735,0.771107438824849,-0.3728981683398998,0.8383764604044963
neutral,Right,0.0,0.0,-0.8451213540852742,0.11327286459824316,-1.579932116865561,0.15933532503353046,-2.0626018444491967,0.198668939195612,-2.502675307298926,0.18347814879850985,-1.3386076279468515,-0.16413938532432729,-1.7059799085513632,-0.004426612526279271,-1.957634806836646,0.15858141758764852,-2.234420612040096,0.29795252251102883,-0.997528240048655,-0.07003039348215254,-1.2766844567366011,0.10546799577121639,-1.4581311065721578,0.3344700996865264,-1.6798638827294687,0.5584507650173385,-0.5925939783757269,0.09753665230058163,-0.7628851694117985,0.2613114349413828,-0.9127872645818494,0.39977053911437116,-1.1190901342189867,0.5349709450481477,-0.13954698372464766,0.31103573154238234,-0.12735206144800953,0.4884836088569899,-0.15271912023978804,0.6232285084571471,-0.19924894400653295,0.7596294354220462
neutral,Right,0.0,0.0,-0.9997298348845876,0.32052428932021815,-1.8090677228686394,0.25726095609983984,-2.3222055168651456,0.08729076015358617,-2.76447934243878,-0.13223855701183726,-1.382752107342353,-0.39052078088311554,-1.69511586642303,-0.424717631836859,-1.9715838655748879,-0.31055311139649117,-2.2632687545211794,-0.1598308092131133,-0.9382242837225792,-0.34596947621848173,-1.2263383399433234,-0.35091121074074816,-1.4225262818196465,-0.1188719641209513,-1.6347541351650325,0.16947518144997994,-0.4463721130658421,-0.18173640216472073,-0.6098482474772429,-0.10721269064561133,-0.7347336765347231,0.07066692381755937,-0.9298390745733214,0.2876322581309243,0.07714656745446256,0.10373076829075403,0.12327903492758228,0.21619517826455076,0.07784823848801559,0.37633356930059136,0.0013564838987694596,0.5529071625078167
neutral,Right,0.0,0.0,-0.6642758853095548,0.3274517465810634,-1.1899109423108134,0.14926405156259556,-1.539547066531626,-0.13976865205370506,-1.8328127609742526,-0.41333164237408676,-1.094258880445609,-0.45088655862457594,-1.364275414775827,-0.6508311807017112,-1.5602914892462558,-0.6515300162740196,-1.752174516371547,-0.6382782794644701,-0.8369836023748715,-0.5472043978336957,-1.0713756672335513,-0.6900405459638701,-1.2148237769870012,-0.5585203062922302,-1.3436024900900472,-0.41969727332976753,-0.5430352170761285,-0.5306183927325052,-0.7545663638070155,-0.6255139593247155,-0.8886728332534031,-0.519002653830406,-0.9992733647203292,-0.390437666017901,-0.22310306426046522,-0.40222254004201097,-0.37157448713763724,-0.511840550209256,-0.4891249345271908,-0.48776800957105837,-0.5918145550600644,-0.4302497673512258
neutral,Right,0.0,0.0,-0.70401409769204,0.32549697604674066,-1.3224074014199971,0.0910929927747103,-1.7267892195604737,-0.2842564721661086,-2.0418739503770618,-0.6426214792036898,-1.1739307876303278,-0.36681325285376526,-1.4941402069399496,-0.6568650474591408,-1.7305987687563489,-0.7897272126928773,-1.9687826888162387,-0.8692452377462385,-0.856696544373086,-0.515792406626521,-1.1373559799184894,-0.7892603817900449,-1.3744607889921678,-0.8298319936307976,-1.6142132957237019,-0.7930821243303969,-0.48366991155512923,-0.6042917008403451,-0.7256058979012173,-0.7735039678662732,-0.9058609802573925,-0.7753408081164105,-1.0862789308576528,-0.6968714106880683,-0.08222581848042475,-0.6031342040682102,-0.2404684302429674,-0.7838857297352333,-0.4081791739918747,-0.8171517863279292,-0.5808125450967688,-0.8058180726365887
